Date,High,Low,Open,Close,Volume,Adj Close
2003-07-09,170.39999389648438,155.0,164.89999389648438,164.3000030517578,35164284.0,144.89752197265625
2003-07-10,168.6999969482422,164.5,167.0,167.0,10464179.0,147.27865600585938
2003-07-11,174.85000610351562,166.25,167.75,173.35000610351562,11740117.0,152.8787841796875
2003-07-14,179.25,174.25,174.25,177.9499969482422,5982324.0,156.935546875
2003-07-15,200.0,173.0,200.0,176.1999969482422,6173689.0,155.39222717285156
2003-07-16,179.10000610351562,175.35000610351562,176.4499969482422,177.10000610351562,3759085.0,156.18594360351562
2003-07-17,178.0,170.64999389648438,177.5,172.1999969482422,3814181.0,151.86456298828125
2003-07-18,171.89999389648438,160.0,165.0,167.39999389648438,5375212.0,147.6314239501953
2003-07-21,169.39999389648438,163.0500030517578,169.0,164.89999389648438,3315845.0,145.4266357421875
2003-07-22,169.14999389648438,162.10000610351562,164.0,167.25,4627992.0,147.4991455078125
2003-07-23,178.0,169.8000030517578,170.5,174.6999969482422,13262249.0,154.06935119628906
2003-07-24,177.0,172.85000610351562,175.89999389648438,174.10000610351562,4305936.0,153.54019165039062
2003-07-25,175.0,172.10000610351562,174.39999389648438,173.64999389648438,2832967.0,153.1433563232422
2003-07-28,188.0,175.10000610351562,188.0,178.85000610351562,5415867.0,157.7292938232422
2003-07-29,182.89999389648438,179.10000610351562,179.9499969482422,180.3000030517578,5229181.0,159.00804138183594
2003-07-30,184.75,180.10000610351562,181.25,181.10000610351562,4632246.0,159.7135772705078
2003-07-31,183.64999389648438,179.64999389648438,181.6999969482422,180.85000610351562,3562717.0,159.4930419921875
2003-08-01,189.0,178.75,182.0,187.14999389648438,8027285.0,165.049072265625
2003-08-04,198.5,185.0,187.85000610351562,197.60000610351562,9982429.0,174.26504516601562
2003-08-05,203.4499969482422,192.85000610351562,199.0,193.60000610351562,9651327.0,170.73739624023438
2003-08-06,197.5,189.85000610351562,191.5,191.60000610351562,7451054.0,168.97361755371094
2003-08-07,196.0,192.25,193.5,195.39999389648438,3223676.0,172.32484436035156
2003-08-08,198.89999389648438,196.0,197.0,197.14999389648438,2530289.0,173.8681640625
2003-08-11,203.8000030517578,196.0,198.10000610351562,202.1999969482422,5651311.0,178.32180786132812
2003-08-12,212.0,203.5,203.8000030517578,210.4499969482422,8215213.0,185.5975799560547
2003-08-13,219.5,212.0,213.0,217.8000030517578,7839204.0,192.07957458496094
2003-08-14,224.39999389648438,215.0,223.0,216.5500030517578,6298655.0,190.97720336914062
2003-08-15,216.5500030517578,216.5500030517578,216.5500030517578,216.5500030517578,0.0,190.97720336914062
2003-08-18,221.0,215.39999389648438,218.10000610351562,216.89999389648438,3382031.0,191.28585815429688
2003-08-19,219.89999389648438,215.0,219.85000610351562,215.64999389648438,3080091.0,190.18348693847656
2003-08-20,226.4499969482422,217.3000030517578,217.39999389648438,225.0,6049174.0,198.42935180664062
2003-08-21,228.89999389648438,223.3000030517578,227.0,227.9499969482422,4012069.0,201.03094482421875
2003-08-22,232.8000030517578,225.89999389648438,228.0500030517578,229.3000030517578,4436016.0,202.22149658203125
2003-08-25,231.4499969482422,216.10000610351562,230.0,221.0500030517578,4827198.0,194.94580078125
2003-08-26,235.0,217.0,217.0,232.4499969482422,3968069.0,204.99952697753906
2003-08-27,237.60000610351562,233.0,235.39999389648438,234.3000030517578,2267859.0,206.63108825683594
2003-08-28,235.75,226.0,235.75,228.0500030517578,3554363.0,201.11912536621094
2003-08-29,238.5,231.5,232.0500030517578,235.39999389648438,3212067.0,207.60118103027344
2003-09-01,237.0,231.6999969482422,236.39999389648438,235.5500030517578,2478236.0,207.73350524902344
2003-09-02,234.85000610351562,224.10000610351562,234.85000610351562,226.5500030517578,3975812.0,199.79627990722656
2003-09-03,231.75,221.0,227.10000610351562,222.8000030517578,3945233.0,196.48912048339844
2003-09-04,225.6999969482422,218.4499969482422,223.0,221.5500030517578,3682478.0,195.38673400878906
2003-09-05,230.0,222.39999389648438,223.89999389648438,229.3000030517578,2971415.0,202.22149658203125
2003-09-08,233.89999389648438,227.14999389648438,231.0,228.75,1817991.0,201.73648071289062
2003-09-09,235.0,225.8000030517578,230.0,228.1999969482422,2034401.0,201.25143432617188
2003-09-10,230.39999389648438,225.8000030517578,227.75,227.8000030517578,1476667.0,200.89865112304688
2003-09-11,230.10000610351562,225.0,230.0,225.64999389648438,1092801.0,199.00253295898438
2003-09-12,228.5,219.10000610351562,228.0,220.35000610351562,2496597.0,194.32847595214844
2003-09-15,221.35000610351562,207.10000610351562,219.0,208.35000610351562,3469640.0,183.7455596923828
2003-09-16,210.0,195.10000610351562,207.0,208.5,4004037.0,183.87783813476562
2003-09-17,219.5,209.25,212.5,216.0500030517578,3800473.0,190.53622436523438
2003-09-18,215.89999389648438,203.39999389648438,215.89999389648438,205.60000610351562,2813556.0,181.32032775878906
2003-09-19,210.39999389648438,198.8000030517578,207.0,205.75,3442717.0,181.45260620117188
2003-09-22,212.8000030517578,205.75,206.0,210.6999969482422,2575343.0,185.81802368164062
2003-09-23,214.39999389648438,208.1999969482422,210.3000030517578,213.14999389648438,1766451.0,187.9787139892578
2003-09-24,221.0,213.10000610351562,216.0,219.9499969482422,2133208.0,193.9757080078125
2003-09-25,220.10000610351562,211.5,220.10000610351562,213.6999969482422,1916650.0,188.46377563476562
2003-09-26,217.85000610351562,213.10000610351562,214.39999389648438,214.8000030517578,2531520.0,189.43385314941406
2003-09-29,229.4499969482422,215.14999389648438,216.0,227.1999969482422,3711837.0,200.3695526123047
2003-09-30,233.35000610351562,228.0,230.0,232.5500030517578,3594810.0,205.08775329589844
2003-10-01,233.0,227.10000610351562,232.0,228.4499969482422,2402620.0,201.471923828125
2003-10-02,228.4499969482422,228.4499969482422,228.4499969482422,228.4499969482422,0.0,201.471923828125
2003-10-03,235.0,228.89999389648438,229.0,234.39999389648438,2511914.0,206.7192840576172
2003-10-06,242.35000610351562,235.0,236.60000610351562,241.3000030517578,3094324.0,212.8043975830078
2003-10-07,246.39999389648438,236.0500030517578,244.0,237.5500030517578,2440562.0,209.49729919433594
2003-10-08,245.0,237.10000610351562,238.75,240.25,1859277.0,211.87841796875
2003-10-09,259.75,240.85000610351562,240.85000610351562,258.04998779296875,6993550.0,227.57640075683594
