Date,High,Low,Open,Close,Volume,Adj Close
2002-07-01,65.0,63.599998474121094,64.5199966430664,63.996002197265625,813320.0,45.888790130615234
2002-07-02,65.19999694824219,63.75,64.0,64.01000213623047,676020.0,45.898826599121094
2002-07-03,62.79999923706055,61.5,62.790000915527344,61.70600128173828,139710.0,46.04507827758789
2002-07-04,63.5,62.0,62.0,62.65999984741211,129020.0,46.75696563720703
2002-07-05,65.0,63.0,63.400001525878906,64.46600341796875,627880.0,48.104610443115234
2002-07-08,64.83000183105469,62.60599899291992,62.60599899291992,64.43000030517578,182080.0,48.07773971557617
2002-07-09,64.0,62.5,64.0,62.79600143432617,50120.0,46.85845184326172
2002-07-10,63.69600296020508,62.20000076293945,63.4900016784668,62.44600296020508,29190.0,46.5972785949707
2002-07-11,63.0,61.900001525878906,62.996002197265625,62.10599899291992,570810.0,46.34356689453125
2002-07-12,62.900001525878906,61.81999969482422,62.849998474121094,61.939998626708984,140070.0,46.219703674316406
2002-07-15,63.0,61.130001068115234,62.0,61.779998779296875,364480.0,46.10030746459961
2002-07-16,62.959999084472656,61.97999954223633,62.5,62.5099983215332,82500.0,46.6450309753418
2002-07-17,62.400001525878906,61.0,62.01599884033203,61.375999450683594,144870.0,45.7988395690918
2002-07-18,62.900001525878906,61.099998474121094,62.900001525878906,61.5260009765625,263900.0,45.910770416259766
2002-07-19,62.486000061035156,61.400001525878906,61.45000076293945,61.986000061035156,319660.0,46.25402069091797
2002-07-22,62.099998474121094,61.0,62.099998474121094,61.51599884033203,302830.0,45.90330505371094
2002-07-23,62.39600372314453,61.0,62.39600372314453,61.14600372314453,145920.0,45.627220153808594
2002-07-24,61.3900032043457,60.599998474121094,61.0,60.746002197265625,129510.0,45.328739166259766
2002-07-25,62.349998474121094,60.5,60.5,61.65599822998047,531470.0,46.00778579711914
2002-07-26,62.19000244140625,60.0,62.19000244140625,60.150001525878906,479250.0,44.88399887084961
2002-07-29,61.9900016784668,60.5,60.5,61.060001373291016,504900.0,45.563045501708984
2002-07-30,61.849998474121094,61.01599884033203,61.5,61.58599853515625,239720.0,45.95553970336914
2002-07-31,63.70000076293945,56.0,56.0,63.22999954223633,741630.0,47.18228530883789
2002-08-01,64.6500015258789,62.20000076293945,63.9900016784668,64.04000091552734,1221080.0,47.78671646118164
2002-08-02,63.9900016784668,58.11000061035156,58.11000061035156,62.986000061035156,424940.0,47.000221252441406
2002-08-05,62.650001525878906,61.50600051879883,62.209999084472656,61.72999954223633,77380.0,46.062992095947266
2002-08-06,62.400001525878906,61.5,61.900001525878906,61.81999969482422,112200.0,46.13015365600586
2002-08-07,62.29999923706055,61.25,62.29999923706055,61.81999969482422,261500.0,46.13015365600586
2002-08-08,61.5,61.11000061035156,61.11600112915039,61.380001068115234,67020.0,45.80182647705078
2002-08-09,63.486000061035156,60.83000183105469,61.20000076293945,63.0359992980957,681750.0,47.037532806396484
2002-08-12,63.0359992980957,61.79999923706055,63.0,62.54999923706055,235930.0,46.67487716674805
2002-08-13,63.29999923706055,61.22600173950195,63.0,61.89600372314453,129230.0,46.18687057495117
2002-08-14,62.5,60.5,61.20000076293945,61.02000045776367,149790.0,45.53319549560547
2002-08-15,12.204000473022461,12.204000473022461,12.204000473022461,12.204000473022461,0.0,9.106637954711914
2002-08-16,62.16600036621094,61.029998779296875,61.720001220703125,61.65599822998047,237010.0,46.00778579711914
2002-08-19,62.0,60.92599868774414,61.310001373291016,61.33599853515625,155780.0,45.768985748291016
2002-08-20,61.875999450683594,60.099998474121094,61.875999450683594,60.41600036621094,286440.0,45.08249282836914
2002-08-21,61.29999923706055,59.709999084472656,60.5,60.0,401140.0,44.77206802368164
2002-08-22,60.29999923706055,59.31999969482422,60.29999923706055,59.69000244140625,394170.0,44.54074478149414
