Date,High,Low,Open,Close,Volume,Adj Close
2002-07-01,18.899999618530273,18.299999237060547,18.5,18.600000381469727,84409.0,13.7257661819458
2002-07-02,19.0,18.5,18.600000381469727,18.649999618530273,34616.0,13.76265811920166
2002-07-03,19.0,17.649999618530273,18.649999618530273,17.950000762939453,89445.0,13.246103286743164
2002-07-04,18.350000381469727,17.899999618530273,18.25,18.0,58765.0,13.28299617767334
2002-07-05,18.200000762939453,17.649999618530273,17.850000381469727,18.100000381469727,30847.0,13.356791496276855
2002-07-08,18.850000381469727,18.25,18.25,18.549999237060547,60407.0,13.68886661529541
2002-07-09,18.850000381469727,18.299999237060547,18.600000381469727,18.549999237060547,50930.0,13.68886661529541
2002-07-10,18.899999618530273,18.200000762939453,18.899999618530273,18.25,42355.0,13.467485427856445
2002-07-11,18.399999618530273,17.899999618530273,18.0,18.0,26325.0,13.28299617767334
2002-07-12,18.0,17.5,18.0,17.649999618530273,32957.0,13.024715423583984
2002-07-15,17.799999237060547,17.049999237060547,17.350000381469727,17.149999618530273,34568.0,12.655744552612305
2002-07-16,17.549999237060547,17.0,17.0,17.299999237060547,31833.0,12.766436576843262
2002-07-17,17.399999618530273,17.0,17.399999618530273,17.049999237060547,22651.0,12.581951141357422
2002-07-18,17.25,16.799999237060547,17.200000762939453,16.850000381469727,11050.0,12.434362411499023
2002-07-19,17.149999618530273,16.700000762939453,16.799999237060547,17.0,11950.0,12.54505443572998
2002-07-22,16.75,16.149999618530273,16.399999618530273,16.299999237060547,31590.0,12.02849292755127
2002-07-23,16.450000762939453,16.0,16.200000762939453,16.149999618530273,39520.0,11.917800903320312
2002-07-24,16.25,15.800000190734863,15.800000190734863,16.0,24985.0,11.807109832763672
2002-07-25,16.600000381469727,16.100000381469727,16.600000381469727,16.350000381469727,24071.0,12.065390586853027
2002-07-26,16.399999618530273,15.800000190734863,16.399999618530273,15.850000381469727,64231.0,11.696417808532715
2002-07-29,15.899999618530273,15.5,15.850000381469727,15.800000190734863,52025.0,11.659521102905273
2002-07-30,17.0,15.699999809265137,17.0,16.0,31304.0,11.807109832763672
2002-07-31,16.5,15.600000381469727,15.949999809265137,15.899999618530273,27554.0,11.733316421508789
2002-08-01,16.5,16.0,16.5,16.100000381469727,23971.0,11.880903244018555
