Date,High,Low,Open,Close,Volume,Adj Close
2003-05-08,11.199999809265137,10.171427726745605,10.971427917480469,10.399999618530273,187943.0,7.892528533935547
2003-05-09,10.742856979370117,10.399999618530273,10.628570556640625,10.742856979370117,114799.0,8.152724266052246
2003-05-12,11.771428108215332,10.742856979370117,10.742856979370117,11.428570747375488,752170.0,8.67310905456543
2003-05-13,11.885713577270508,11.314285278320312,11.771428108215332,11.428570747375488,526229.0,8.67310905456543
2003-05-14,13.14285659790039,11.428570747375488,11.65714168548584,12.457141876220703,797615.0,9.453690528869629
2003-05-15,12.800000190734863,12.342857360839844,12.571428298950195,12.457141876220703,868012.0,9.453690528869629
2003-05-16,12.800000190734863,12.114285469055176,12.571428298950195,12.342857360839844,446810.0,9.366958618164062
2003-05-19,12.685713768005371,12.0,12.571428298950195,12.114285469055176,445551.0,9.193497657775879
2003-05-20,12.228570938110352,11.65714168548584,12.0,11.771428108215332,262185.0,8.93330192565918
2003-05-21,13.028571128845215,11.885713577270508,12.0,12.800000190734863,598363.0,9.713884353637695
2003-05-22,13.828571319580078,12.457141876220703,13.14285659790039,13.714284896850586,1612429.0,10.407732009887695
2003-05-23,14.399999618530273,13.714284896850586,14.171427726745605,14.285714149475098,904729.0,10.841388702392578
2003-05-26,15.314285278320312,14.399999618530273,14.51428508758545,15.085714340209961,1251600.0,11.448505401611328
2003-05-27,15.54285717010498,14.285714149475098,15.54285717010498,14.399999618530273,1049293.0,10.928116798400879
2003-05-28,14.971427917480469,14.399999618530273,14.857142448425293,14.628570556640625,574205.0,11.101580619812012
2003-05-29,15.428570747375488,14.742856979370117,14.857142448425293,15.199999809265137,1040854.0,11.535235404968262
2003-05-30,16.11428451538086,15.314285278320312,15.314285278320312,15.65714168548584,1371874.0,11.882161140441895
2003-06-02,16.799999237060547,15.771428108215332,15.885713577270508,16.11428451538086,1529006.0,12.229085922241211
2003-06-03,16.571428298950195,15.428570747375488,16.457141876220703,15.65714168548584,894201.0,11.882161140441895
2003-06-04,16.22857093811035,15.65714168548584,16.0,16.0,810372.0,12.142354011535645
2003-06-05,16.342857360839844,15.65714168548584,15.771428108215332,15.65714168548584,815897.0,11.882161140441895
2003-06-06,16.11428451538086,15.54285717010498,15.65714168548584,15.65714168548584,473320.0,11.882161140441895
2003-06-09,17.25714111328125,15.54285717010498,15.885713577270508,17.0285701751709,2252565.0,12.922932624816895
2003-06-10,17.714284896850586,15.54285717010498,17.371427536010742,15.771428108215332,3064916.0,11.968893051147461
2003-06-11,16.91428565979004,16.0,16.22857093811035,16.11428451538086,1080908.0,12.229085922241211
2003-06-12,16.91428565979004,16.11428451538086,16.11428451538086,16.457141876220703,1091158.0,12.489277839660645
2003-06-13,17.371427536010742,16.22857093811035,17.371427536010742,16.342857360839844,513633.0,12.402549743652344
2003-06-16,16.571428298950195,15.885713577270508,16.571428298950195,16.11428451538086,494274.0,12.229085922241211
2003-06-17,16.457141876220703,16.0,16.457141876220703,16.11428451538086,397431.0,12.229085922241211
2003-06-18,16.342857360839844,15.885713577270508,16.22857093811035,16.0,771932.0,12.142354011535645
2003-06-19,16.571428298950195,16.0,16.0,16.22857093811035,876131.0,12.315814971923828
2003-06-20,16.685714721679688,16.11428451538086,16.22857093811035,16.457141876220703,978983.0,12.489277839660645
2003-06-23,17.714284896850586,16.342857360839844,16.571428298950195,16.799999237060547,2939241.0,12.749470710754395
2003-06-24,19.200000762939453,16.799999237060547,16.799999237060547,18.97142791748047,4740127.0,14.397364616394043
2003-06-25,20.457141876220703,19.08571434020996,20.22857093811035,19.885713577270508,4424727.0,15.09121322631836
2003-06-26,20.685714721679688,19.657142639160156,20.342857360839844,19.771427154541016,2194324.0,15.004478454589844
2003-06-27,20.342857360839844,18.97142791748047,20.11428451538086,20.11428451538086,2389118.0,15.26467514038086
2003-06-30,21.94285774230957,20.457141876220703,21.714284896850586,21.371427536010742,2949997.0,16.218713760375977
2003-07-01,23.771427154541016,21.14285659790039,21.94285774230957,23.314285278320312,4565927.0,17.693143844604492
2003-07-02,28.0,24.0,24.0,26.628570556640625,9536891.0,20.20834732055664
2003-07-03,28.342857360839844,25.25714111328125,26.97142791748047,25.828571319580078,4809379.0,19.601228713989258
2003-07-04,26.28571319580078,23.200000762939453,23.200000762939453,25.14285659790039,3379276.0,19.080839157104492
2003-07-07,26.97142791748047,24.685714721679688,26.28571319580078,26.628570556640625,3654417.0,20.20834732055664
2003-07-08,27.428571701049805,25.25714111328125,27.314285278320312,25.600000381469727,2624569.0,19.42776870727539
2003-07-09,26.05714225769043,24.342857360839844,25.485713958740234,24.685714721679688,2894077.0,18.733917236328125
