Date,High,Low,Open,Close,Volume,Adj Close
1996-01-01,0.7966790199279785,0.7910150289535522,0.7949209809303284,0.7966790199279785,204800.0,0.5494825839996338
1996-01-02,0.7988280057907104,0.7934569716453552,0.7949209809303284,0.7934569716453552,204800.0,0.5472601652145386
1996-01-03,0.7988280057907104,0.7988280057907104,0.7988280057907104,0.7988280057907104,102400.0,0.5509648323059082
1996-01-04,0.7949209809303284,0.7910150289535522,0.7910150289535522,0.7935540080070496,307200.0,0.5473272204399109
1996-01-05,0.7841789722442627,0.7841789722442627,0.7841789722442627,0.7841789722442627,51200.0,0.5408610105514526
1996-01-08,0.7910150289535522,0.7851560115814209,0.7841789722442627,0.7890620231628418,358400.0,0.5442290902137756
1996-01-09,0.78125,0.7714840173721313,0.7890620231628418,0.7802730202674866,870400.0,0.5381671786308289
1996-01-10,0.7753900289535522,0.7714840173721313,0.7802730202674866,0.7734370231628418,358400.0,0.5334521532058716
1996-01-11,0.7910150289535522,0.7734370231628418,0.7792959809303284,0.7910150289535522,819200.0,0.5455761551856995
1996-01-12,0.7871090173721313,0.78125,0.7871090173721313,0.7866209745407104,358400.0,0.5425453782081604
1996-01-15,0.7851560115814209,0.7763670086860657,0.7763670086860657,0.7778319716453552,307200.0,0.5364834070205688
1996-01-16,0.78125,0.7128900289535522,0.7778319716453552,0.78125,358400.0,0.5388408303260803
1996-01-17,0.7832030057907104,0.7714840173721313,0.78125,0.7738280296325684,768000.0,0.533721923828125
1996-01-18,0.7763670086860657,0.7695310115814209,0.7738280296325684,0.7763670086860657,204800.0,0.5354729890823364
1996-01-19,0.7714840173721313,0.7680659890174866,0.7714840173721313,0.7685539722442627,512000.0,0.5300841331481934
1996-01-22,0.7763670086860657,0.7714840173721313,0.7714840173721313,0.7763670086860657,204800.0,0.5354729890823364
1996-01-23,0.78125,0.7675780057907104,0.7675780057907104,0.7739250063896179,665600.0,0.5337886810302734
1996-01-24,0.7705069780349731,0.7529289722442627,0.7739250063896179,0.7705069780349731,409600.0,0.5314314365386963
1996-01-25,0.7709959745407104,0.7675780057907104,0.7709959745407104,0.7675780057907104,102400.0,0.5294110774993896
1996-01-26,0.7675780057907104,0.7675780057907104,0.7675780057907104,0.7675780057907104,0.0,0.5294110774993896
1996-01-29,0.765625,0.7631829977035522,0.765625,0.7631829977035522,102400.0,0.5263798236846924
1996-01-30,0.7753900289535522,0.7714840173721313,0.7631829977035522,0.7724599838256836,1433600.0,0.5327783226966858
1996-01-31,0.78125,0.7675780057907104,0.7724599838256836,0.78125,460800.0,0.5388408303260803
1996-02-01,0.8105459809303284,0.78125,0.78125,0.8105459809303284,819200.0,0.5590468049049377
1996-02-02,0.8398429751396179,0.8105459809303284,0.8105459809303284,0.8397459983825684,2355200.0,0.5791866779327393
1996-02-05,0.8417959809303284,0.8204100131988525,0.8397459983825684,0.8398429751396179,819200.0,0.5792535543441772
1996-02-06,0.8837890028953552,0.8398429751396179,0.8398429751396179,0.859375,1382400.0,0.5927249789237976
1996-02-07,0.84375,0.8339840173721313,0.859375,0.8365229964256287,972800.0,0.5769636034965515
1996-02-08,0.8886709809303284,0.8496090173721313,0.8496090173721313,0.8886709809303284,768000.0,0.6129310131072998
1996-02-09,0.9277340173721313,0.8300780057907104,0.8886709809303284,0.9225580096244812,1382400.0,0.6363033056259155
1996-02-12,0.9355459809303284,0.9082030057907104,0.9225580096244812,0.9121090173721313,819200.0,0.6290966272354126
1996-02-13,0.9570310115814209,0.9375,0.9375,0.9570310115814209,2048000.0,0.6600800156593323
1996-02-14,1.0009759664535522,0.9511709809303284,0.9570310115814209,0.9931640028953552,972800.0,0.6850014925003052
1996-02-15,1.0058590173721313,0.9570310115814209,0.9931640028953552,1.002539038658142,2201600.0,0.6914676427841187
1996-02-16,1.015625,0.9653319716453552,1.002539038658142,1.0053709745407104,2764800.0,0.6934207081794739
1996-02-19,0.9863280057907104,0.9824209809303284,1.0053709745407104,0.9845700263977051,1024000.0,0.6790741086006165
1996-02-20,0.9814450144767761,0.96875,0.9845700263977051,0.9689450263977051,614400.0,0.6682972311973572
1996-02-21,0.9689450263977051,0.9689450263977051,0.9689450263977051,0.9689450263977051,0.0,0.6682972311973572
1996-02-22,0.9726560115814209,0.9612299799919128,0.9689450263977051,0.9614250063896179,307200.0,0.6631105542182922
1996-02-23,0.9707030057907104,0.9609370231628418,0.9614250063896179,0.9707030057907104,153600.0,0.6695097088813782
1996-02-26,0.9765620231628418,0.9663079977035522,0.9707030057907104,0.9765620231628418,204800.0,0.6735509037971497
1996-02-27,0.9521480202674866,0.9277340173721313,0.9765620231628418,0.9277340173721313,153600.0,0.639873206615448
1996-02-28,0.9296870231628418,0.9296870231628418,0.9277340173721313,0.9296870231628418,51200.0,0.6412204504013062
1996-02-29,0.9179679751396179,0.9140620231628418,0.9296870231628418,0.9160150289535522,460800.0,0.6317904591560364
1996-03-01,0.9277340173721313,0.8984370231628418,0.9160150289535522,0.922851026058197,512000.0,0.6365053057670593
1996-03-04,0.9375,0.9277340173721313,0.9277340173721313,0.9375,153600.0,0.6466090679168701
1996-03-05,0.9375,0.9375,0.9375,0.9375,0.0,0.6466090679168701
1996-03-06,0.9529290199279785,0.9111319780349731,0.9529290199279785,0.9111319780349731,204800.0,0.6284225583076477
1996-03-07,0.9375,0.9178709983825684,0.9111319780349731,0.9375,307200.0,0.6466090679168701
1996-03-08,0.9452139735221863,0.9296870231628418,0.9375,0.9452139735221863,256000.0,0.6519294381141663
1996-03-11,0.9375,0.931738018989563,0.9452139735221863,0.9355459809303284,153600.0,0.6452613472938538
1996-03-12,0.9375,0.9179679751396179,0.9355459809303284,0.9375,409600.0,0.6466090679168701
1996-03-13,0.9281250238418579,0.9150390028953552,0.9375,0.9150390028953552,870400.0,0.6311174035072327
1996-03-14,0.9375,0.9370110034942627,0.9150390028953552,0.9375,307200.0,0.6466090679168701
1996-03-15,0.9336910247802734,0.9335929751396179,0.9375,0.9335929751396179,153600.0,0.6439144015312195
1996-03-18,0.9375,0.9335929751396179,0.9335929751396179,0.9349600076675415,1228800.0,0.6448571681976318
1996-03-19,0.9375,0.9277340173721313,0.9349600076675415,0.9375,256000.0,0.6466090679168701
1996-03-20,0.9375,0.9375,0.9375,0.9375,0.0,0.6466090679168701
1996-03-21,0.9447259902954102,0.9345700144767761,0.9375,0.9345700144767761,256000.0,0.6445881128311157
1996-03-22,0.9511709809303284,0.9415029883384705,0.9345700144767761,0.9466789960861206,768000.0,0.6529397964477539
1996-03-25,0.9373040199279785,0.9208980202674866,0.9466789960861206,0.9355459809303284,409600.0,0.6452613472938538
1996-03-26,0.9335929751396179,0.9230459928512573,0.9355459809303284,0.9230459928512573,204800.0,0.6366400122642517
1996-03-27,0.9375,0.9296870231628418,0.9230459928512573,0.9296870231628418,716800.0,0.6412204504013062
1996-03-28,0.9493160247802734,0.9472650289535522,0.9296870231628418,0.9493160247802734,307200.0,0.654758870601654
1996-03-29,0.9842770099639893,0.9570310115814209,0.9493160247802734,0.9823240041732788,716800.0,0.6775251626968384
1996-04-01,0.9823240041732788,0.9823240041732788,0.9823240041732788,0.9823240041732788,0.0,0.6775251626968384
1996-04-02,0.9863280057907104,0.9746090173721313,0.9823240041732788,0.9863280057907104,614400.0,0.6802866458892822
1996-04-03,0.9902340173721313,0.9785150289535522,0.9863280057907104,0.9785150289535522,512000.0,0.6748978495597839
1996-04-04,0.9765620231628418,0.9765620231628418,0.9785150289535522,0.9765620231628418,51200.0,0.6735509037971497
1996-04-05,0.9765620231628418,0.9765620231628418,0.9765620231628418,0.9765620231628418,0.0,0.6735509037971497
1996-04-08,0.9822260141372681,0.9765620231628418,0.9765620231628418,0.9822260141372681,256000.0,0.677457332611084
1996-04-09,1.035156011581421,0.9882810115814209,0.9822260141372681,1.0322259664535522,2099200.0,0.7119429707527161
1996-04-10,1.1367180347442627,1.084082007408142,1.0322259664535522,1.088866949081421,4505600.0,0.7510095238685608
1996-04-11,1.0859370231628418,1.0644530057907104,1.088866949081421,1.0761710405349731,1536000.0,0.742252767086029
1996-04-12,1.09375,1.0704100131988525,1.0761710405349731,1.0925780534744263,1587200.0,0.7535688281059265
1996-04-15,1.171875,1.09375,1.0925780534744263,1.160156011581421,3174400.0,0.8001787066459656
1996-04-16,1.2207030057907104,1.1523430347442627,1.160156011581421,1.2066400051116943,2918400.0,0.8322396278381348
1996-04-17,1.2792960405349731,1.2109370231628418,1.2066400051116943,1.265820026397705,4249600.0,0.8730567097663879
1996-04-18,1.3181639909744263,1.2314449548721313,1.265820026397705,1.251757025718689,3532800.0,0.8633574843406677
1996-04-19,1.2714840173721313,1.2353509664535522,1.251757025718689,1.2421870231628418,1587200.0,0.8567567467689514
1996-04-22,1.2402340173721313,1.2109370231628418,1.2421870231628418,1.2128900289535522,1689600.0,0.8365501761436462
1996-04-23,1.2207030057907104,1.2011710405349731,1.2128900289535522,1.2179679870605469,3276800.0,0.8400526642799377
1996-04-24,1.269531011581421,1.2324210405349731,1.2179679870605469,1.2422850131988525,1280000.0,0.8568240404129028
1996-04-25,1.2568349838256836,1.240332007408142,1.2422850131988525,1.2404290437698364,1484800.0,0.8555442094802856
1996-04-26,1.2578120231628418,1.2232420444488525,1.2404290437698364,1.2374019622802734,1382400.0,0.8534561395645142
1996-04-29,1.234375,1.2244139909744263,1.2374019622802734,1.2285150289535522,460800.0,0.8473267555236816
1996-04-30,1.2397459745407104,1.2236319780349731,1.2285150289535522,1.2314449548721313,1075200.0,0.8541004061698914
1996-05-01,1.2363280057907104,1.2285150289535522,1.2314449548721313,1.2314449548721313,358400.0,0.8541004061698914
1996-05-02,1.2890620231628418,1.238281011581421,1.2314449548721313,1.253906011581421,1280000.0,0.8696786165237427
1996-05-03,1.265625,1.2402340173721313,1.253906011581421,1.2543940544128418,1638400.0,0.8700172901153564
1996-05-06,1.2670890092849731,1.245116949081421,1.2543940544128418,1.2625000476837158,2150400.0,0.8756394386291504
1996-05-07,1.269531011581421,1.250488042831421,1.2625000476837158,1.269531011581421,1536000.0,0.8805156946182251
1996-05-08,1.296875,1.2597650289535522,1.269531011581421,1.2865229845046997,1638400.0,0.8923013210296631
1996-05-09,1.3759759664535522,1.2637690305709839,1.2865229845046997,1.3209960460662842,4864000.0,0.9162111282348633
1996-05-10,1.354491949081421,1.2792960405349731,1.3209960460662842,1.3432610034942627,3328000.0,0.9316532015800476
1996-05-13,1.364549994468689,1.3302730321884155,1.3432610034942627,1.342479944229126,1587200.0,0.931111752986908
1996-05-14,1.3474600315093994,1.316406011581421,1.342479944229126,1.335839033126831,1536000.0,0.9265055656433105
1996-05-15,1.3451169729232788,1.3046870231628418,1.335839033126831,1.3181639909744263,1894400.0,0.9142463803291321
1996-05-16,1.3535150289535522,1.3300780057907104,1.3181639909744263,1.3316400051116943,972800.0,0.923593282699585
1996-05-17,1.348436951637268,1.2949210405349731,1.3316400051116943,1.311229944229126,1177600.0,0.9094375967979431
1996-05-20,1.3085930347442627,1.291991949081421,1.311229944229126,1.2932610511779785,870400.0,0.8969748020172119
1996-05-21,1.3125,1.2861319780349731,1.2932610511779785,1.3012690544128418,2355200.0,0.9025289416313171
1996-05-22,1.3085930347442627,1.2978509664535522,1.3012690544128418,1.2978509664535522,1024000.0,0.9001579284667969
1996-05-23,1.29345703125,1.2803709506988525,1.2978509664535522,1.288769006729126,460800.0,0.8938592076301575
1996-05-24,1.2929680347442627,1.2714840173721313,1.288769006729126,1.2910150289535522,819200.0,0.8954166173934937
1996-05-27,1.2792960405349731,1.266113042831421,1.2910150289535522,1.266113042831421,614400.0,0.8781452775001526
1996-05-28,1.2792960405349731,1.25,1.266113042831421,1.2773430347442627,921600.0,0.8859341144561768
1996-05-29,1.2944329977035522,1.281738042831421,1.2773430347442627,1.2944329977035522,512000.0,0.8977870345115662
1996-05-30,1.2792960405349731,1.2602529525756836,1.2944329977035522,1.2699209451675415,563200.0,0.8807862401008606
1996-05-31,1.269531011581421,1.2617180347442627,1.2699209451675415,1.2636710405349731,409600.0,0.8764516711235046
1996-06-03,1.3027340173721313,1.2861319780349731,1.2636710405349731,1.3016599416732788,819200.0,0.9027995467185974
1996-06-04,1.3099600076675415,1.2988280057907104,1.3016599416732788,1.3099600076675415,460800.0,0.9085565209388733
1996-06-05,1.316406011581421,1.3046870231628418,1.3115229606628418,1.3056639432907104,460800.0,0.9055771827697754
